interaction_id,question_type,n_words,retrieved_gold_clean,t_suf_clean,phi_suf_clean,retrieved_gold_string,t_suf_string,phi_suf_string
5ae68fcb5542992ae0d1635b,bridge,10,True,1,0.1,False,,
5ab28b12554299449642c8ee,bridge,14,True,3,0.21428571428571427,True,3,0.21428571428571427
5a7133565542994082a3e65c,bridge,14,True,1,0.07142857142857142,True,1,0.07142857142857142
5abbd3ac55429931dba1458b,comparison,11,True,6,0.5454545454545454,False,,
5a85ab905542994c784ddb35,bridge,18,True,1,0.05555555555555555,True,1,0.05555555555555555
5a8d93ad554299653c1aa13d,comparison,9,True,6,0.6666666666666666,True,6,0.6666666666666666
5a886886554299206df2b258,bridge,17,True,10,0.5882352941176471,True,1,0.058823529411764705
5a7c6bcc55429935c91b519c,bridge,15,True,1,0.06666666666666667,True,1,0.06666666666666667
5a825bb455429940e5e1a874,bridge,16,True,1,0.0625,True,14,0.875
5a72a0be5542992359bc3143,bridge,32,True,4,0.125,True,4,0.125
5ade15f35542997545bbbe47,bridge,9,True,4,0.4444444444444444,True,4,0.4444444444444444
5a77cb5e55429967ab1052a7,bridge,16,True,2,0.125,False,,
5a83aaeb5542996488c2e483,bridge,14,True,2,0.14285714285714285,True,2,0.14285714285714285
5ac4392e5542997ea680ca32,comparison,12,True,2,0.16666666666666666,False,,
5a7f5c9f55429969796c1a0f,bridge,14,True,1,0.07142857142857142,True,1,0.07142857142857142
5a8b770f5542995d1e6f13a7,bridge,8,True,2,0.25,False,,
5ae3dc205542992f92d823a1,bridge,21,True,3,0.14285714285714285,True,4,0.19047619047619047
5a7cf29255429909bec768b8,bridge,16,True,1,0.0625,True,1,0.0625
5a79f6ca554299029c4b5f90,bridge,17,True,1,0.058823529411764705,True,1,0.058823529411764705
5a8e3dc05542995085b37401,comparison,12,True,1,0.08333333333333333,True,1,0.08333333333333333
5ade24e35542992fa25da6e6,bridge,16,True,1,0.0625,False,,
5ab5f854554299637185c64e,bridge,12,True,1,0.08333333333333333,True,1,0.08333333333333333
5ab5b6c1554299637185c5e5,comparison,10,True,6,0.6,True,1,0.1
5ae25ed15542992decbdccd2,comparison,13,True,1,0.07692307692307693,False,,
5ab808ea5542991d3222380e,bridge,16,True,2,0.125,True,4,0.25
5ae5072e55429960a22e0246,bridge,15,True,1,0.06666666666666667,True,1,0.06666666666666667
5ac01bca5542992a796dec8d,bridge,14,True,2,0.14285714285714285,True,2,0.14285714285714285
5adf34d35542993a75d26425,bridge,14,True,1,0.07142857142857142,True,1,0.07142857142857142
5add67555542992ae4cec54e,comparison,15,True,1,0.06666666666666667,True,1,0.06666666666666667
5a8085705542992bc0c4a74b,bridge,17,True,1,0.058823529411764705,True,14,0.8235294117647058
5a756fa15542996c70cfaefb,bridge,14,True,1,0.07142857142857142,False,,
5a7f6eab5542992097ad2f66,bridge,27,True,2,0.07407407407407407,True,2,0.07407407407407407
5ae5e1345542996de7b71a50,bridge,14,True,2,0.14285714285714285,True,2,0.14285714285714285
5a72c6f65542994cef4bc402,bridge,9,True,1,0.1111111111111111,False,,
5a80ad7c5542992097ad3018,bridge,18,True,4,0.2222222222222222,True,4,0.2222222222222222
5a77a65b5542992a6e59df57,bridge,19,True,6,0.3157894736842105,True,6,0.3157894736842105
5a78b209554299148911f93e,comparison,12,True,1,0.08333333333333333,False,,
5ab85a1155429934fafe6d7c,comparison,11,True,1,0.09090909090909091,False,,
5a8da81e554299068b959d7e,bridge,17,True,1,0.058823529411764705,True,6,0.35294117647058826
5ab8f57b5542991b5579f097,comparison,11,True,1,0.09090909090909091,False,,
5ab6bf6d55429953192ad372,comparison,8,True,1,0.125,False,,
5ae7385d5542992ae0d163da,bridge,17,True,1,0.058823529411764705,False,,
5a7dd9445542997cc2c474ac,comparison,20,True,1,0.05,True,1,0.05
5ab446d455429942dd415f07,bridge,26,True,1,0.038461538461538464,True,1,0.038461538461538464
5ac497025542997ea680ca8d,bridge,17,True,3,0.17647058823529413,True,3,0.17647058823529413
5a7b7bed5542997c3ec971bc,bridge,16,True,1,0.0625,True,1,0.0625
5a89706055429951533612f9,bridge,11,True,2,0.18181818181818182,False,,
5ac02edb554299294b218f41,bridge,16,True,2,0.125,True,7,0.4375
5ab67772554299110f219a12,bridge,13,True,1,0.07692307692307693,True,1,0.07692307692307693
5a7b65ab5542997c3ec97144,bridge,14,True,7,0.5,True,13,0.9285714285714286
5a760faa5542994ccc9186a8,bridge,13,True,1,0.07692307692307693,True,1,0.07692307692307693
5adbe1a7554299438c868cc3,bridge,23,True,1,0.043478260869565216,True,1,0.043478260869565216
5a80aeff5542996402f6a5eb,bridge,14,True,3,0.21428571428571427,True,3,0.21428571428571427
5ae74890554299572ea547af,bridge,28,True,1,0.03571428571428571,True,1,0.03571428571428571
5ac3d9c9554299204fd21ea3,bridge,10,True,1,0.1,True,1,0.1
5abc8620554299700f9d78e2,comparison,12,True,1,0.08333333333333333,True,1,0.08333333333333333
5a7b4bc35542992d025e67e0,bridge,13,True,4,0.3076923076923077,True,1,0.07692307692307693
5a85dfcc5542994775f60673,bridge,24,True,2,0.08333333333333333,True,2,0.08333333333333333
5a7b76735542997c3ec9719f,comparison,12,True,1,0.08333333333333333,True,1,0.08333333333333333
5a8c66db554299585d9e3683,bridge,13,True,1,0.07692307692307693,True,6,0.46153846153846156
5a7e05ba5542995f4f402392,bridge,19,True,1,0.05263157894736842,True,17,0.8947368421052632
5a88a4245542997e5c09a668,bridge,16,True,2,0.125,True,2,0.125
5a8799c55542996e4f308877,bridge,12,True,1,0.08333333333333333,True,1,0.08333333333333333
5ac038db554299294b218f57,bridge,15,True,6,0.4,True,6,0.4
5a764c0b55429976ec32bd89,bridge,16,True,5,0.3125,True,9,0.5625
5a77309d55429972597f1487,comparison,12,True,1,0.08333333333333333,True,6,0.5
5ab7bae95542993667793ff4,bridge,17,True,1,0.058823529411764705,True,4,0.23529411764705882
5a7c9f325542990527d554e6,bridge,21,True,1,0.047619047619047616,True,1,0.047619047619047616
5a8f69b55542997ba9cb324f,bridge,16,True,12,0.75,False,,
5adbda2755429944faac2385,bridge,17,True,7,0.4117647058823529,True,7,0.4117647058823529
5ab67bd355429954757d32f2,bridge,25,True,1,0.04,True,3,0.12
5a90843c5542995651fb517e,bridge,15,True,1,0.06666666666666667,False,,
5a8324815542990548d0b184,bridge,16,True,1,0.0625,False,,
5adf4a275542993a75d26498,bridge,20,True,5,0.25,False,,
5ae4c5595542990ba0bbb123,bridge,16,True,2,0.125,True,2,0.125
5ab5057b5542991779162d56,bridge,9,True,1,0.1111111111111111,True,1,0.1111111111111111
5a837d9a554299123d8c213e,bridge,17,True,1,0.058823529411764705,False,,
5a81ebee554299676cceb16d,bridge,17,True,5,0.29411764705882354,True,5,0.29411764705882354
5ab48c325542996a3a969f93,bridge,10,True,1,0.1,True,1,0.1
5a8488f45542992a431d1a47,bridge,14,True,4,0.2857142857142857,True,4,0.2857142857142857
5abe689a55429976d4830b16,comparison,15,True,8,0.5333333333333333,True,1,0.06666666666666667
5a7a014a5542996c55b2dccf,bridge,19,True,1,0.05263157894736842,True,1,0.05263157894736842
5a895d305542993b751ca931,bridge,12,True,1,0.08333333333333333,True,1,0.08333333333333333
5a85c3a15542992a431d1b97,bridge,18,True,1,0.05555555555555555,True,2,0.1111111111111111
5ae32b6755429928c4239644,bridge,17,True,1,0.058823529411764705,True,4,0.23529411764705882
5a8d02cc554299441c6b9fb6,bridge,22,True,1,0.045454545454545456,False,,
5a78daf855429970f5fffdae,comparison,11,True,1,0.09090909090909091,True,1,0.09090909090909091
5adc094a55429947ff1738c0,bridge,10,True,1,0.1,True,1,0.1
5ae77c245542997b22f6a795,bridge,17,True,5,0.29411764705882354,True,5,0.29411764705882354
5a88f9555542995153361214,bridge,17,True,2,0.11764705882352941,True,6,0.35294117647058826
5a874ce15542996432c57256,bridge,15,True,1,0.06666666666666667,True,1,0.06666666666666667
5a7e7ed05542991319bc94c2,comparison,8,True,2,0.25,True,2,0.25
5abf44025542993fe9a41def,comparison,13,True,1,0.07692307692307693,True,1,0.07692307692307693
5ab531cc5542990594ba9d23,bridge,14,True,8,0.5714285714285714,False,,
5a90605d5542995651fb514d,bridge,19,True,1,0.05263157894736842,True,3,0.15789473684210525
5ac45b58554299076e296dad,comparison,10,False,,,False,,
5a8eb4d65542990e94052b82,bridge,17,True,1,0.058823529411764705,True,5,0.29411764705882354
5a8038b55542996402f6a485,bridge,11,True,1,0.09090909090909091,True,2,0.18181818181818182
5ab83d595542990e739ec886,bridge,16,True,1,0.0625,True,4,0.25
5ae0d52e554299603e418469,bridge,26,True,2,0.07692307692307693,True,19,0.7307692307692307
5a8f9b8c5542997ba9cb32e6,comparison,10,True,6,0.6,True,1,0.1
5ae75a4c5542997b22f6a6f1,bridge,21,True,2,0.09523809523809523,True,19,0.9047619047619048
5ab45a0b5542991779162c7e,bridge,11,True,3,0.2727272727272727,True,6,0.5454545454545454
5a8b452655429971feec468e,bridge,17,True,1,0.058823529411764705,True,1,0.058823529411764705
5a8d7b1755429941ae14dfc6,bridge,16,True,2,0.125,True,2,0.125
5ab6f0c25542995eadef00ea,comparison,14,True,1,0.07142857142857142,False,,
5ab72a025542992aa3b8c7b8,comparison,14,True,1,0.07142857142857142,True,1,0.07142857142857142
5ade42b55542992fa25da717,bridge,20,True,3,0.15,True,3,0.15
5ae4c2b95542995dadf243ef,bridge,18,True,2,0.1111111111111111,True,3,0.16666666666666666
5abf10b75542997719eab659,bridge,15,True,2,0.13333333333333333,False,,
5add564a5542990dbb2f7e38,bridge,15,True,3,0.2,False,,
5a738225554299623ed4abc3,comparison,14,True,1,0.07142857142857142,True,1,0.07142857142857142
5a729e7b5542992359bc313d,bridge,13,True,5,0.38461538461538464,True,5,0.38461538461538464
5a811152554299260e20a22e,bridge,12,True,2,0.16666666666666666,True,2,0.16666666666666666
5adddd075542992200553b71,bridge,13,True,1,0.07692307692307693,False,,
5ade9545554299728e26c740,bridge,12,True,8,0.6666666666666666,True,8,0.6666666666666666
5ab25004554299722f9b4cd7,comparison,19,True,1,0.05263157894736842,False,,
5ac1f4495542991316484bd2,comparison,11,True,1,0.09090909090909091,True,1,0.09090909090909091
5ac0cf0f554299294b219018,comparison,10,True,3,0.3,True,9,0.9
5ab3306a55429969a97a80fd,comparison,16,True,4,0.25,True,4,0.25
5ade0fb95542997545bbbe39,bridge,12,True,5,0.4166666666666667,True,5,0.4166666666666667
5ab78edc5542995dae37e95c,bridge,10,True,3,0.3,True,3,0.3
5ac056385542997d64295a08,bridge,25,True,1,0.04,True,12,0.48
5aba9e2455429939ce03dd3a,bridge,19,True,1,0.05263157894736842,True,1,0.05263157894736842
5a90b43455429916514e7523,bridge,16,True,1,0.0625,True,5,0.3125
5abb30755542996cc5e49fd8,bridge,13,True,1,0.07692307692307693,True,1,0.07692307692307693
5ae4ec1e5542990ba0bbb19b,comparison,19,True,4,0.21052631578947367,True,4,0.21052631578947367
5add405f5542992c1e3a2581,bridge,11,True,5,0.45454545454545453,True,5,0.45454545454545453
5a71717d5542994082a3e834,bridge,15,True,4,0.26666666666666666,True,11,0.7333333333333333
5adf8fe55542993344016d0f,bridge,13,True,1,0.07692307692307693,True,1,0.07692307692307693
5a78f59755429970f5fffdf7,bridge,13,True,1,0.07692307692307693,False,,
5a8099935542996402f6a58b,bridge,21,True,2,0.09523809523809523,True,2,0.09523809523809523
5ab6aaff55429953192ad35b,bridge,18,True,4,0.2222222222222222,True,4,0.2222222222222222
5abcc96c5542996583600492,bridge,17,True,1,0.058823529411764705,True,1,0.058823529411764705
5a8b78775542997f31a41d3d,bridge,29,True,1,0.034482758620689655,True,8,0.27586206896551724
5a7252db5542990c210a4104,bridge,14,True,2,0.14285714285714285,True,12,0.8571428571428571
5ae2ee5e5542991a06ce990a,bridge,18,True,2,0.1111111111111111,True,12,0.6666666666666666
5abc5951554299114383a116,bridge,19,True,1,0.05263157894736842,True,1,0.05263157894736842
5ac1a3665542994ab5c67daf,bridge,12,True,2,0.16666666666666666,True,2,0.16666666666666666
5adc0c2b55429947ff1738db,comparison,11,True,1,0.09090909090909091,False,,
5a7634f155429976ec32bd6b,bridge,15,True,2,0.13333333333333333,True,2,0.13333333333333333
5a7574e25542996c70cfaf01,comparison,10,True,1,0.1,True,1,0.1
5adc8977554299438c868de2,bridge,13,True,1,0.07692307692307693,True,11,0.8461538461538461
5a7dc2495542997cc2c4749a,bridge,12,True,3,0.25,True,3,0.25
5a8f05b1554299458435d517,bridge,23,True,1,0.043478260869565216,True,23,1.0
5ab7bbbf55429928e1fe38bf,bridge,8,True,1,0.125,True,1,0.125
5a8af28555429951533613b5,bridge,22,True,1,0.045454545454545456,True,1,0.045454545454545456
5ae1f596554299234fd04372,bridge,14,True,3,0.21428571428571427,True,3,0.21428571428571427
5a8b3af455429971feec467b,bridge,10,True,1,0.1,True,1,0.1
5add311b5542994ed6169cc5,bridge,15,True,6,0.4,True,6,0.4
5ae60426554299546bf83019,bridge,11,True,3,0.2727272727272727,True,3,0.2727272727272727
5a8cfee555429941ae14df5c,bridge,6,True,1,0.16666666666666666,True,1,0.16666666666666666
5a71166d5542994082a3e576,comparison,13,True,4,0.3076923076923077,True,4,0.3076923076923077
5ae789615542997ec2727695,bridge,12,True,1,0.08333333333333333,True,12,1.0
5a7757215542993569682d58,bridge,19,True,2,0.10526315789473684,True,2,0.10526315789473684
5a81ff62554299676cceb1c4,bridge,14,True,1,0.07142857142857142,True,1,0.07142857142857142
5ae4890a5542995ad6573d60,bridge,18,True,1,0.05555555555555555,True,6,0.3333333333333333
5a79c1335542994bb9457066,comparison,12,True,1,0.08333333333333333,True,1,0.08333333333333333
5ac52fc35542994611c8b403,bridge,12,True,2,0.16666666666666666,True,3,0.25
5adda7585542997dc790700c,bridge,14,True,1,0.07142857142857142,True,2,0.14285714285714285
5adf043b5542993a75d263d4,bridge,13,True,1,0.07692307692307693,True,9,0.6923076923076923
5abd6bf055429933744ab7c8,bridge,16,True,2,0.125,True,1,0.0625
5ae0038655429925eb1afbe0,comparison,10,True,6,0.6,True,9,0.9
5a73977d554299623ed4ac08,comparison,13,True,1,0.07692307692307693,True,1,0.07692307692307693
5ac2a399554299218029dada,bridge,15,True,1,0.06666666666666667,True,1,0.06666666666666667
5ae0f6f5554299422ee99583,bridge,18,True,1,0.05555555555555555,True,18,1.0
5adc1ae5554299438c868d5c,bridge,12,True,1,0.08333333333333333,True,10,0.8333333333333334
5ae6860e5542991bbc976112,bridge,14,True,4,0.2857142857142857,True,12,0.8571428571428571
5ae1316555429901ffe4adda,comparison,11,True,6,0.5454545454545454,False,,
5adfeb0555429942ec259b88,bridge,21,True,2,0.09523809523809523,True,2,0.09523809523809523
5ab5499e5542992aa134a295,bridge,18,True,1,0.05555555555555555,True,1,0.05555555555555555
5adeffa85542992d7e9f926f,comparison,12,True,1,0.08333333333333333,True,1,0.08333333333333333
5adfd2f255429925eb1afaa5,bridge,16,True,1,0.0625,True,1,0.0625
5ae5b301554299546bf82f2d,bridge,12,True,3,0.25,True,3,0.25
5ab1eac95542993be8fa987f,bridge,21,True,1,0.047619047619047616,True,1,0.047619047619047616
5ae15e125542990adbacf773,comparison,27,True,3,0.1111111111111111,True,7,0.25925925925925924
5a77beae5542992a6e59dfae,bridge,12,True,2,0.16666666666666666,True,2,0.16666666666666666
5ae1f5a15542997f29b3c1b5,bridge,14,True,1,0.07142857142857142,True,1,0.07142857142857142
5ade908b55429975fa854f13,bridge,20,True,2,0.1,True,2,0.1
5ab47cd75542991751b4d78d,bridge,17,True,1,0.058823529411764705,True,1,0.058823529411764705
5a79b7f6554299029c4b5f6f,bridge,14,True,1,0.07142857142857142,True,1,0.07142857142857142
5ab626d555429953192ad279,bridge,20,True,1,0.05,False,,
5a84873e5542997175ce1eec,bridge,17,True,1,0.058823529411764705,True,1,0.058823529411764705
5ac537975542996feb3fea3c,bridge,11,True,1,0.09090909090909091,False,,
5a8f45ca5542997ba9cb320e,comparison,11,True,4,0.36363636363636365,True,4,0.36363636363636365
5a8ac4085542992d82986f74,bridge,12,True,1,0.08333333333333333,True,1,0.08333333333333333
5a7b374c5542995eb53be8cc,bridge,23,True,2,0.08695652173913043,True,2,0.08695652173913043
5ab92e02554299753720f775,bridge,16,True,1,0.0625,True,1,0.0625
5ab58f9a554299488d4d99da,bridge,23,True,1,0.043478260869565216,True,1,0.043478260869565216
5adf860e5542993344016cbc,bridge,21,True,3,0.14285714285714285,True,3,0.14285714285714285
5a7ad9865542995eb53be8aa,bridge,18,True,2,0.1111111111111111,True,2,0.1111111111111111
5a71443f5542994082a3e727,comparison,13,True,1,0.07692307692307693,True,1,0.07692307692307693
5a7cbf93554299452d57b9f5,bridge,19,True,1,0.05263157894736842,True,1,0.05263157894736842
5adf98215542993344016d19,bridge,17,True,1,0.058823529411764705,True,1,0.058823529411764705
5ae1fa2b5542997f29b3c1df,bridge,9,True,3,0.3333333333333333,True,3,0.3333333333333333
5ae650fb55429929b0807b2e,bridge,12,True,1,0.08333333333333333,True,8,0.6666666666666666
5a85597c5542997175ce1fba,bridge,17,True,1,0.058823529411764705,True,1,0.058823529411764705
5ac19d4c55429963665198bb,bridge,22,True,2,0.09090909090909091,True,1,0.045454545454545456
5ab611cc5542992aa134a411,comparison,12,True,1,0.08333333333333333,True,1,0.08333333333333333
5ab7c87d55429928e1fe38de,bridge,15,True,10,0.6666666666666666,True,10,0.6666666666666666
5ab4bea15542990594ba9cae,bridge,17,True,1,0.058823529411764705,True,1,0.058823529411764705
5ade9c9c5542997c77adee8c,bridge,12,True,9,0.75,True,9,0.75
5ae0d7315542990adbacf678,bridge,14,True,1,0.07142857142857142,True,1,0.07142857142857142
5ae1ba55554299234fd042d9,bridge,13,True,1,0.07692307692307693,True,2,0.15384615384615385
5a839c8b5542996488c2e479,bridge,23,True,1,0.043478260869565216,True,1,0.043478260869565216
5abdd08d5542991f6610604c,bridge,14,True,4,0.2857142857142857,True,3,0.21428571428571427
5ade190f55429975fa854e40,bridge,21,True,1,0.047619047619047616,True,2,0.09523809523809523
5a8cd381554299653c1aa12b,comparison,10,True,3,0.3,True,1,0.1
5abd12bb55429933744ab703,bridge,20,True,1,0.05,True,5,0.25
5abb1e1b5542992ccd8e7f19,comparison,12,True,1,0.08333333333333333,True,1,0.08333333333333333
5adeb95d5542992fa25da827,comparison,7,True,1,0.14285714285714285,False,,
5a8ba59a554299240d9c2058,bridge,22,True,2,0.09090909090909091,True,5,0.22727272727272727
5a7c53a855429935c91b515d,bridge,15,True,1,0.06666666666666667,True,5,0.3333333333333333
5ae54eea5542993aec5ec19d,comparison,9,True,2,0.2222222222222222,True,1,0.1111111111111111
5a8026a05542992e7d278df8,bridge,11,True,1,0.09090909090909091,False,,
5a7a27ce5542996c55b2dd28,comparison,14,True,1,0.07142857142857142,True,1,0.07142857142857142
5ab9812d554299753720f821,comparison,11,True,1,0.09090909090909091,False,,
5ac3b5d3554299741d48a2f3,bridge,18,True,1,0.05555555555555555,True,12,0.6666666666666666
5ab811e95542995dae37ea22,bridge,30,True,1,0.03333333333333333,True,1,0.03333333333333333
5a80541d5542996402f6a4d2,bridge,29,True,6,0.20689655172413793,True,1,0.034482758620689655
5ac2546a554299636651997b,comparison,12,True,6,0.5,True,1,0.08333333333333333
5ab8f3235542991b5579f084,bridge,17,True,1,0.058823529411764705,True,1,0.058823529411764705
5ac31066554299741d48a19d,bridge,17,True,1,0.058823529411764705,True,1,0.058823529411764705
5ac279345542990b17b153b0,bridge,19,True,1,0.05263157894736842,True,1,0.05263157894736842
5adfc50355429942ec259b43,bridge,20,True,4,0.2,True,4,0.2
5ae5e1985542996de7b71a54,bridge,16,True,1,0.0625,True,1,0.0625
5a87411d5542994846c1cd37,bridge,18,True,1,0.05555555555555555,True,1,0.05555555555555555
5ab4107a554299753aec5a2f,bridge,12,True,1,0.08333333333333333,False,,
5ae3d8415542992f92d8239a,bridge,17,True,1,0.058823529411764705,True,1,0.058823529411764705
5a88a19a5542997e5c09a64b,bridge,11,True,1,0.09090909090909091,True,1,0.09090909090909091
5a7e1ad155429965cec5ea66,bridge,11,True,1,0.09090909090909091,True,1,0.09090909090909091
5a745e1455429929fddd83fd,bridge,21,True,4,0.19047619047619047,True,4,0.19047619047619047
5a8ca7d4554299240d9c21b8,bridge,14,True,3,0.21428571428571427,False,,
5a7ec90055429934daa2fc66,bridge,20,True,1,0.05,False,,
5a82112955429926c1cdae25,bridge,16,True,1,0.0625,True,1,0.0625
5a85a3005542991dd0999e72,bridge,35,True,1,0.02857142857142857,True,1,0.02857142857142857
5ab4475c5542996a3a969f6c,bridge,13,True,1,0.07692307692307693,True,1,0.07692307692307693
5ac1a04e5542991316484b63,comparison,8,True,3,0.375,True,1,0.125
