interaction_id,domain,question_type,static_or_dynamic,n_words,n_passages,groundable,retrieved_gold,t_sc,phi_sc,t_suf,phi_suf,volatility
ebf6621e-7bba-422d-a02b-115be892c108,music,comparison,static,19,198,False,False,15,0.7895,,,0
37f178f3-55b5-480f-bb02-45b5a532d325,finance,simple,static,5,66,True,False,5,1.0,,,0
2332d06a-5e27-4ec3-88b0-fbae3c6220c2,open,aggregation,slow-changing,9,111,False,False,9,1.0,,,5
8d6bf9c6-ee6a-4e67-9a8d-9cff95c1739d,movie,post-processing,fast-changing,20,238,False,False,20,1.0,,,4
cca073d8-5e32-4594-ab27-453612701000,music,simple,static,12,146,True,True,8,0.6667,1,0.0833,0
9f3ba4b4-f17d-4b7c-8c93-3f56d74e90ee,music,false_premise,slow-changing,10,400,False,False,9,0.9,,,0
8d63fd0a-82d6-451d-a81a-70651762ba27,sports,simple_w_condition,static,21,220,False,False,20,0.9524,,,0
82934867-2058-456d-b467-6507ab01a617,movie,simple,static,13,216,True,True,13,1.0,4,0.3077,3
e8f7cdf0-08ce-4d5d-b9fc-f3476697b48b,sports,simple_w_condition,fast-changing,15,153,True,True,15,1.0,3,0.2,2
e1c2208c-e2f0-42b4-8d29-685c32cde2c8,open,post-processing,static,12,95,False,False,7,0.5833,,,0
2f3101f3-8852-435b-9d63-6286f07176e3,finance,comparison,real-time,9,92,False,False,7,0.7778,,,0
91e4ff8b-c012-49fa-b73f-1f84f6ddc736,open,false_premise,static,9,57,False,False,7,0.7778,,,0
e81c18f5-e1f1-4fa1-87ef-e7e95ab83c17,open,false_premise,slow-changing,13,68,False,False,8,0.6154,,,0
b38205af-d288-4a78-bf39-41a1e9196cc9,finance,simple,real-time,10,176,False,False,10,1.0,,,2
a374a29f-b4db-4582-9f19-4006bbc6bb09,finance,simple_w_condition,fast-changing,17,79,False,False,16,0.9412,,,0
f906146a-b7cf-4eed-bb79-1f0fb667157e,open,simple_w_condition,static,8,108,True,True,8,1.0,4,0.5,0
ff48957c-4a01-4d6d-a454-403af4ba4093,music,false_premise,static,10,87,False,False,10,1.0,,,0
c2a931fd-a9c4-474e-af76-a987f4b5640b,finance,simple,real-time,8,88,False,False,8,1.0,,,0
086b7299-d654-46bb-b5d8-33e6292eb2da,movie,simple,static,14,285,True,True,13,0.9286,4,0.2857,0
6df51f92-cf5f-44a7-bd32-dd0eb71cef94,open,set,static,13,141,True,True,7,0.5385,1,0.0769,0
31428d85-865f-439a-bb0a-dea3cea63818,music,set,static,10,185,False,False,10,1.0,,,3
2eea0b46-7b0e-451c-b22f-4d75890a7e79,open,comparison,slow-changing,16,138,True,False,12,0.75,,,2
ed56c927-8806-4dc4-a8ca-5cde2a1303d4,sports,set,slow-changing,13,130,False,False,8,0.6154,,,0
87eaafbe-0f2f-4963-8a34-ee2e68beedee,music,simple,static,8,166,True,True,8,1.0,2,0.25,0
389f9ba7-846f-4276-a466-e83f7dfd4879,open,post-processing,static,11,82,True,True,10,0.9091,7,0.6364,0
8ff94a09-fe39-45c8-8fa0-b0ab81950dfd,open,false_premise,static,11,186,False,False,11,1.0,,,2
9aa48ebe-3609-43b3-a069-f0d7384b97ca,finance,simple_w_condition,static,16,141,False,False,13,0.8125,,,0
26561460-9881-4fbc-8b47-337241b3a8db,movie,simple,static,11,66,False,False,9,0.8182,,,0
e51659d8-17d3-4728-9fb1-5adad59efe8b,movie,simple,static,11,346,True,False,10,0.9091,,,0
815b596f-fc32-4ee6-a602-b2abc85b169f,open,aggregation,static,7,151,False,False,5,0.7143,,,0
63d225a6-d09d-4687-b5cd-f49c1c995dcb,movie,simple,static,16,115,False,False,16,1.0,,,3
988a2301-3b79-4538-9f76-bc641fb8793b,movie,simple,static,8,138,False,False,6,0.75,,,0
90d5a2d9-2973-4e6b-affe-76af6c7d943e,music,multi-hop,slow-changing,14,326,False,False,14,1.0,,,0
ae413863-7294-40c5-9202-12593ff66b99,sports,set,slow-changing,16,141,False,False,16,1.0,,,0
e118b510-a348-4e4e-b2b0-fb5517896b32,open,comparison,static,8,352,True,True,8,1.0,4,0.5,0
6ed2f16e-b716-451a-bade-161576da4250,music,post-processing,real-time,15,69,False,False,15,1.0,,,4
ca3154fd-29f4-4101-b928-33bf291176d9,movie,simple_w_condition,static,11,26,False,False,3,0.2727,,,0
3ec0993e-403c-4c00-abcf-dc36a6a95fe5,movie,comparison,static,19,187,False,False,19,1.0,,,0
2b800bed-87a5-4ec4-bba6-aae8a1236618,movie,simple_w_condition,static,11,82,False,False,11,1.0,,,2
3b9e7284-41a2-43aa-af8d-df3a3da8bdef,sports,aggregation,slow-changing,9,25,False,False,5,0.5556,,,0
0f000fec-9542-47c0-b1cf-368a0c42ad35,finance,set,static,19,157,False,False,18,0.9474,,,2
a308abbc-26c3-4434-9412-c4a7569767e2,sports,simple_w_condition,fast-changing,10,67,False,False,9,0.9,,,2
3a777c4a-61d7-4c95-bdec-021849a76791,movie,simple,slow-changing,9,83,True,False,9,1.0,,,0
645482cf-609d-40e5-afc2-8c4d7dafeaed,open,comparison,static,8,67,False,False,8,1.0,,,0
d5f0763b-064e-4028-8c60-9351831c54f9,movie,simple,static,13,70,True,True,13,1.0,2,0.1538,4
dee6fabf-56c2-4f5a-8df7-1090c20515de,open,post-processing,fast-changing,8,119,False,False,3,0.375,,,0
779aa5b9-9bb6-4a08-a407-fb46bcc5a2f9,movie,simple_w_condition,static,6,253,True,True,4,0.6667,6,1.0,0
d072f0a6-a37c-479c-b2c8-209d52299b10,finance,comparison,slow-changing,14,77,False,False,8,0.5714,,,0
c4e2814c-61db-4f68-b60d-eb89f0c6da55,sports,simple_w_condition,slow-changing,8,400,True,True,6,0.75,4,0.5,0
40e96e32-8643-479b-a6df-9676cb1a068d,movie,simple,static,14,292,False,False,14,1.0,,,0
b250bf2e-a9b4-409d-8543-8b70d20c66ec,movie,simple,static,12,57,False,False,12,1.0,,,0
08d226d0-43a5-412b-9529-592da289dd24,music,aggregation,slow-changing,17,223,True,False,13,0.7647,,,0
2a40e01f-ce8a-49d0-aa22-61cc835dac4c,finance,simple_w_condition,static,11,87,False,False,11,1.0,,,2
91df5c07-7059-4dac-ba28-555bf036d743,sports,aggregation,static,16,191,True,True,11,0.6875,4,0.25,2
363918f4-fcb6-486a-9c50-6153bb2e4364,movie,simple,static,13,131,True,False,12,0.9231,,,4
a9ba91ac-6192-4b11-ab81-2ac78d812cea,open,post-processing,static,11,66,False,False,6,0.5455,,,0
d5d46781-7470-4f15-9c0f-8c1702164f2a,finance,simple,real-time,11,72,False,False,11,1.0,,,0
fb2a00e0-402c-405e-ab04-eccd597b5e07,sports,set,static,13,42,False,False,10,0.7692,,,0
68f89394-890b-437d-a73b-a9d40d35b81a,open,simple_w_condition,static,10,160,True,True,10,1.0,4,0.4,0
5a4ab04b-910d-438b-91f2-f514b33e4eb1,open,false_premise,fast-changing,6,95,False,False,6,1.0,,,2
141c4d8f-f06c-4275-93e5-25570c675921,music,simple,static,9,141,True,False,9,1.0,,,0
bc31f487-476e-4fa0-b2a2-1c1c1f13b0f5,finance,comparison,fast-changing,10,46,False,False,8,0.8,,,2
e511b76e-c7e5-4756-bedf-1d0e21751524,finance,simple,real-time,8,84,False,False,8,1.0,,,0
0b367b2b-e638-4f60-8422-dedcd9210410,movie,simple,static,15,232,True,True,14,0.9333,2,0.1333,4
46d45ce8-768e-45e8-abcd-b1b29d97b288,sports,false_premise,fast-changing,17,17,False,False,17,1.0,,,2
66c0418a-318a-4d52-ab4c-4537e17167e6,sports,comparison,static,13,44,False,False,12,0.9231,,,0
14353015-3c58-417f-beb6-6fec3ab35386,sports,aggregation,static,12,83,False,False,12,1.0,,,2
bb2a6c28-0a9b-4421-b950-ae72607de6b3,sports,simple_w_condition,slow-changing,17,51,True,True,17,1.0,1,0.0588,0
42451f2b-643a-49ef-896b-22d88f9a7d0f,open,comparison,static,8,276,False,False,7,0.875,,,0
6c44f37c-bc93-4e24-a2f1-74c41cc0e135,music,set,slow-changing,8,61,False,False,6,0.75,,,4
15a90660-6a67-475e-bf7d-07c3131b3db8,open,set,fast-changing,8,35,False,False,8,1.0,,,0
1fea52d5-c06e-499a-9220-b50870e293f8,sports,false_premise,static,8,81,False,False,5,0.625,,,0
ea5599c8-ccb0-4f0e-88e4-d546ac2b6f6d,open,simple,static,6,400,True,False,6,1.0,,,0
5886a4db-d131-43c4-bb42-4d164e50cbb6,movie,simple,slow-changing,15,165,True,False,10,0.6667,,,0
dd96bd35-9366-4b40-99af-7732ce0e1bce,sports,false_premise,fast-changing,10,181,False,False,10,1.0,,,0
d8cfdc82-9dd1-439b-98c4-04294dbc0209,finance,aggregation,fast-changing,14,50,False,False,8,0.5714,,,0
be883c24-9f23-4d15-86c4-923dfd366cb5,finance,simple,real-time,10,96,False,False,7,0.7,,,0
987b6926-4aba-49a2-b120-078ee7030969,open,simple_w_condition,slow-changing,11,62,False,False,11,1.0,,,0
0b6abab4-0ef8-4cf1-a997-1de6b4d0013a,movie,aggregation,slow-changing,11,126,False,False,10,0.9091,,,3
f50b2859-168c-4e5d-90cd-ee41a0db09b0,music,set,static,10,115,False,False,9,0.9,,,0
f7a80ee6-ec75-4de2-9f44-67eb5ddf8c3f,sports,false_premise,fast-changing,6,59,False,False,6,1.0,,,0
a57e503b-6e34-4c1b-94e9-e4ac7febd7e5,movie,simple,static,19,104,True,True,19,1.0,15,0.7895,0
08a02c19-6f1c-415f-8bf3-bb5eec27ab2c,music,simple,static,7,400,True,True,4,0.5714,2,0.2857,0
a491bd1b-ea45-4f94-8fa3-95850d319d77,sports,set,slow-changing,13,166,False,False,7,0.5385,,,0
d03b2ded-1395-4593-9aa3-92b6c4bd1c3b,finance,simple,real-time,10,111,False,False,10,1.0,,,0
4b1899ad-46ed-43ef-9439-77c05049dd8f,music,simple_w_condition,static,10,82,False,False,9,0.9,,,0
d5755830-f066-46bf-8764-83c9c4ceda6e,sports,aggregation,slow-changing,7,77,False,False,6,0.8571,,,0
1a1a020a-4484-4926-a1c1-bf78eaa9a23a,sports,simple_w_condition,fast-changing,18,92,True,True,11,0.6111,2,0.1111,0
816ea301-de98-4613-8e22-bd6a122080d1,movie,aggregation,slow-changing,13,113,True,True,13,1.0,1,0.0769,0
23a3e1ff-dcb6-4c59-873c-6a1f7b12cbe4,sports,simple_w_condition,fast-changing,15,50,True,True,8,0.5333,3,0.2,0
d7d15bdb-7af4-41a1-8bd5-9b20d52b39a9,movie,simple,static,21,137,True,False,14,0.6667,,,0
3f2c952e-583d-4704-9013-d627e56b32cc,open,simple_w_condition,static,11,155,True,True,7,0.6364,3,0.2727,0
3c2e3f1f-3cc7-4fa4-a19c-ecd6e6a6d720,finance,simple,real-time,12,49,True,True,12,1.0,4,0.3333,0
3059ffe8-ea17-4f45-a479-aea408433a5a,movie,simple,slow-changing,9,47,True,False,9,1.0,,,0
9010bf58-e4d6-427b-8594-db7855246d82,open,comparison,static,7,255,False,False,7,1.0,,,0
b8563875-2b74-4c41-8593-f24970662d6f,open,simple,static,6,51,False,False,6,1.0,,,0
f35a3a84-874e-4f74-a77a-5be0871c4658,open,false_premise,static,7,188,False,False,7,1.0,,,0
31616f49-8b8e-432c-84a5-3fb8075cd6e1,movie,simple,static,7,64,True,True,6,0.8571,2,0.2857,0
b5f7410a-0074-46e7-8c66-85db48b5644c,open,simple,static,8,190,True,True,3,0.375,1,0.125,0
6555c708-a160-4413-9c89-029b851a3193,open,simple,static,9,57,True,False,6,0.6667,,,2
3b6cfcdc-538d-43c1-a13f-ab274066f7b6,sports,simple_w_condition,fast-changing,15,84,True,True,15,1.0,2,0.1333,0
2e661450-5a0e-4579-9525-72f20b1a6c12,sports,comparison,static,14,53,False,False,14,1.0,,,3
4ac9d25a-0f88-4366-b297-220e9697d2fe,finance,simple,slow-changing,9,96,True,False,8,0.8889,,,0
4cf72dae-7adb-4642-b66c-7887036f1640,sports,simple_w_condition,static,10,40,True,True,9,0.9,4,0.4,0
b56c4063-5398-4cb4-b8e8-069279e49281,finance,simple,real-time,10,122,False,False,8,0.8,,,0
e8fc13a7-82cb-4e76-8851-35d318a66745,sports,simple,slow-changing,10,60,True,False,10,1.0,,,3
77fb225d-a8ee-4507-84ff-d68d9a65870a,finance,false_premise,static,29,118,False,False,18,0.6207,,,0
d5cad300-9278-45a1-9aa8-cc8a174adabb,finance,multi-hop,real-time,12,254,False,False,12,1.0,,,0
158e20f9-c28b-4aa0-b2b3-c961607905c6,open,multi-hop,static,10,125,True,False,10,1.0,,,0
38022c16-7f69-4e8d-ad22-8f55f2b5bc1c,music,comparison,slow-changing,18,93,False,False,16,0.8889,,,0
9c68588a-aa1e-4139-93b1-ecf7b2af31c9,finance,simple,real-time,13,82,True,False,3,0.2308,,,0
27231a13-4d1f-46e7-a538-063e477afd3c,finance,set,slow-changing,5,147,False,False,4,0.8,,,2
51330f1a-bf79-4aa8-bc78-1c1ff1cb737d,sports,simple_w_condition,fast-changing,14,104,True,True,11,0.7857,11,0.7857,0
b139a029-a0cd-498d-b0d0-c558066e80c5,finance,multi-hop,fast-changing,14,122,False,False,14,1.0,,,0
f43ab63b-91b2-4ebb-a53e-2491fedd1ef6,music,aggregation,slow-changing,12,103,False,False,10,0.8333,,,2
b1b7dbfa-0f96-4305-88b2-6fcbfdd2060e,music,multi-hop,static,32,64,False,False,32,1.0,,,0
18a6b711-afa8-413f-b103-a3a4ff30fc48,finance,comparison,fast-changing,10,87,False,False,6,0.6,,,0
f0a63bcb-98a3-4786-844e-309ad40c837f,music,comparison,static,11,212,False,False,11,1.0,,,0
a6546c40-47b7-4231-87f0-c59c6666b878,music,false_premise,static,8,207,False,False,8,1.0,,,0
0c373f48-2891-41c0-96f2-c91bf2757c89,music,multi-hop,static,14,129,False,False,8,0.5714,,,0
3d54060f-e59b-4e5c-8a0d-4f1d74f2da2d,music,simple,static,9,163,True,True,8,0.8889,2,0.2222,0
8d729159-2636-4c8a-b6ea-3e2de9ef7c03,sports,set,slow-changing,11,120,False,False,9,0.8182,,,0
122756f3-a0ad-468d-9a81-d1335165c806,open,comparison,static,7,61,False,False,7,1.0,,,0
edd26a0f-be75-423a-bcb6-51ef66fdd4ea,finance,simple,fast-changing,18,77,True,False,8,0.4444,,,0
948d94ea-b2b0-4dda-a5e2-f326153fe003,open,false_premise,static,11,257,False,False,11,1.0,,,0
b4f3905c-cea9-4468-8b5c-616e0abb614f,movie,aggregation,slow-changing,15,74,False,False,13,0.8667,,,2
84320b26-e6da-489e-890f-20cc5f77978d,open,multi-hop,static,11,159,False,False,7,0.6364,,,0
27f2284d-0d87-46c6-a0a1-e46135a3fc67,movie,multi-hop,static,9,100,False,False,6,0.6667,,,0
56500853-2ac3-421c-92b3-3edc35ae7cd3,open,simple_w_condition,static,20,111,False,False,20,1.0,,,0
b23312ae-8bf5-43b0-90bb-3c229b88f96b,music,comparison,static,11,58,False,False,10,0.9091,,,0
409f2091-781f-45bf-a38e-088815ae627e,open,post-processing,fast-changing,14,93,False,False,14,1.0,,,0
510037be-58a9-486e-b848-05efe7b98f4e,movie,set,static,7,91,False,False,7,1.0,,,0
8c8ab5df-3ede-4aa7-918f-c689b30de1b5,open,false_premise,static,6,66,False,False,6,1.0,,,0
9f701d36-e2df-4956-adcf-614d44f2b9bd,music,set,static,10,158,False,False,10,1.0,,,0
22dc91b7-3632-4ffb-a670-e746af6be10f,open,simple,static,11,55,False,False,11,1.0,,,3
8b80325b-4f62-41bf-8849-89af4d80a569,sports,false_premise,static,11,199,True,False,11,1.0,,,5
61b1896c-8fe7-45be-b938-04f3e902cb8c,sports,false_premise,fast-changing,11,111,True,True,9,0.8182,2,0.1818,0
37d1fdf2-9eed-43e3-af3c-71e008e66f45,finance,simple,real-time,9,99,False,False,9,1.0,,,0
0b0642e4-0dd6-46ef-a851-caee9a31b2f6,movie,aggregation,static,11,157,False,False,5,0.4545,,,0
e4cdf61f-34bb-4004-8290-783f894d5617,music,false_premise,static,13,162,False,False,11,0.8462,,,0
9f2a6a4b-1770-445e-8005-df4c9d58a6ba,finance,aggregation,real-time,11,59,False,False,10,0.9091,,,0
997d8255-7f5a-4642-a8b0-236b8efd65eb,finance,simple,real-time,16,65,True,True,16,1.0,13,0.8125,2
225a0161-97f1-4e3e-b556-29948cf7e071,sports,post-processing,slow-changing,12,47,False,False,11,0.9167,,,3
74cc03df-522e-479c-bf2c-a41b3f2379b9,movie,comparison,static,24,145,False,False,20,0.8333,,,0
ec2e950f-2e65-4a1c-afcb-8b4f854a9212,finance,simple,real-time,9,123,False,False,9,1.0,,,0
53c2039c-b64e-4b96-993a-9f794db62cbd,music,simple_w_condition,fast-changing,10,144,True,False,8,0.8,,,0
301b1d4d-f3bc-47d5-bb1d-3db16f4b9da5,movie,simple,static,11,79,True,False,6,0.5455,,,0
2d42db28-ce8c-48a5-810a-47b7821d2145,music,set,static,15,400,False,False,13,0.8667,,,5
f25174ba-0749-4d45-a398-d11261a94acd,music,aggregation,slow-changing,10,400,False,False,6,0.6,,,0
6cfcb1e1-751b-481b-b1fa-483af142b9e9,finance,simple_w_condition,fast-changing,11,69,False,False,7,0.6364,,,0
b0bd7eef-2016-4360-836d-c229b1e8cdc5,music,simple_w_condition,static,13,144,True,True,8,0.6154,1,0.0769,0
3690ea82-ed89-49a2-9533-652502cc963a,open,post-processing,static,12,60,False,False,12,1.0,,,3
91bae1c3-1457-439d-9e6c-7c16fbbfa83e,open,simple_w_condition,slow-changing,15,53,False,False,12,0.8,,,3
70b60c51-0d80-4d66-b742-c3fdbd7657ce,open,false_premise,static,11,127,False,False,3,0.2727,,,0
9be17379-afca-45f5-a3f9-866047981097,open,comparison,static,20,111,True,True,15,0.75,2,0.1,0
e9ba1f13-4a23-40a3-a893-27c40aa28941,music,comparison,slow-changing,19,149,False,False,18,0.9474,,,8
cd2a6a07-04c5-46d3-b5f6-34e8fcd18e73,finance,simple,real-time,9,79,True,False,9,1.0,,,3
c2405ead-68ed-4e4e-8ae9-9f1875aa7be7,music,multi-hop,static,14,238,True,True,13,0.9286,1,0.0714,0
4f42401a-7775-4bb0-b3a9-d5aa9c74f4a2,finance,simple,static,4,61,False,False,4,1.0,,,0
bbf02810-d397-43c2-a183-35db46c034f8,music,multi-hop,static,38,400,False,False,38,1.0,,,0
94c02f85-170d-4d0d-ac57-b56867c2f2da,open,simple_w_condition,static,8,264,True,False,8,1.0,,,2
7696911d-e3f5-47ae-8319-6bd101b56872,sports,false_premise,fast-changing,9,74,False,False,9,1.0,,,0
b37bb182-ee73-474f-9b95-9deaccdb5296,finance,simple,real-time,8,38,False,False,3,0.375,,,0
d5ee49c8-27f9-4c6a-953a-25f1c4e3b891,movie,simple,static,13,86,True,True,13,1.0,13,1.0,0
4ac352e4-b8a2-4dd4-b28d-979f82326db6,sports,simple_w_condition,static,7,110,True,True,7,1.0,2,0.2857,0
c26d3df3-666f-4d2c-9099-4363b8546e84,music,set,static,16,400,False,False,16,1.0,,,0
fa41581c-5f26-4b58-821b-685ebf148cf4,movie,set,static,14,55,False,False,13,0.9286,,,0
dc9b414c-c911-44c4-80e4-6457875719fc,open,simple_w_condition,slow-changing,14,115,False,False,14,1.0,,,6
a33c8b67-b775-4bc4-b4e4-f7100477cb22,music,simple,static,8,102,False,False,7,0.875,,,3
d485ada7-6f08-463b-a72b-a6efdaf2bbbf,sports,set,static,11,65,False,False,11,1.0,,,4
f05d362c-0073-4842-8efb-cd12ca229ab9,open,multi-hop,static,10,110,True,True,9,0.9,9,0.9,0
b671a77c-86b3-448f-b34b-b2ab28dc8340,movie,false_premise,static,13,216,False,False,13,1.0,,,0
d729f232-381a-4bc5-bf59-f4a2c2d061b7,finance,simple,fast-changing,18,281,False,False,9,0.5,,,0
3f68ed8c-4152-45e7-bda0-67a31fdb8099,open,false_premise,static,8,136,False,False,8,1.0,,,0
7b1d4012-fb40-4b00-a6bf-9752e766d6e2,finance,simple,real-time,11,39,False,False,11,1.0,,,0
ad0871e9-657b-4d8a-8f8a-bcf1a5e9c066,finance,comparison,real-time,9,191,False,False,9,1.0,,,2
07e3b9ac-c6f5-4dbe-a7f7-22a14319b203,finance,simple,real-time,10,82,False,False,7,0.7,,,3
90915ce8-4361-446a-88a8-2bcec2a7ebe0,movie,simple,static,12,48,False,False,11,0.9167,,,0
9c3cbff7-32ab-41ee-a41a-ddf3b8ef5c6b,open,simple_w_condition,slow-changing,12,389,False,False,12,1.0,,,0
505eb27b-6b11-4b20-97d9-97a1f69fdeb0,movie,set,slow-changing,12,137,False,False,12,1.0,,,0
5c4985ef-0e48-4dd5-a985-d5eadcefc210,finance,simple,fast-changing,17,59,True,True,11,0.6471,3,0.1765,0
df9e9f6f-6a60-4ec2-b8f5-ac01ee8d052d,movie,aggregation,slow-changing,8,117,False,False,8,1.0,,,0
c7d3f8d4-6523-4cb1-83b4-318d26ca2b74,finance,simple,real-time,6,155,False,False,6,1.0,,,4
26419225-82c8-4ad4-9189-a691ec5edbbe,movie,aggregation,static,10,142,True,False,10,1.0,,,0
7ff1ea58-79b3-49d3-9ca6-b14fe4368760,movie,set,slow-changing,9,121,False,False,9,1.0,,,0
0cccde09-5d42-47ca-89ce-278a629792ec,sports,simple,fast-changing,10,54,True,False,10,1.0,,,3
06014752-99fc-416d-974b-5eb552947ccd,finance,simple,real-time,12,60,True,False,12,1.0,,,0
863a9908-e09d-46a6-8106-36e8290be79d,open,post-processing,static,5,18,False,False,4,0.8,,,0
8a0e022e-571a-482a-b982-ee8a5f0c95b5,open,set,slow-changing,6,102,False,False,6,1.0,,,0
add07b27-f9bf-40af-a7b8-cce92630b711,movie,simple,static,11,94,True,True,11,1.0,2,0.1818,0
eaa57302-a731-4d91-99ad-9a5294638b96,movie,simple,static,16,70,False,False,12,0.75,,,2
9702f555-ed1c-4a9b-a5ac-5812fef4a3ec,open,post-processing,static,11,119,False,False,3,0.2727,,,0
5c488256-22f2-4cda-90c1-35aa594e3b0c,music,comparison,slow-changing,11,172,False,False,8,0.7273,,,2
4d41b144-c65d-429e-a8e5-3fa7c1709e55,finance,simple,real-time,11,82,False,False,11,1.0,,,0
88db4834-f50c-4484-9e24-737ffc49a4fd,movie,multi-hop,static,18,294,False,False,13,0.7222,,,0
ec4dd810-008f-4c3f-a733-e96bbcd9c71b,sports,aggregation,slow-changing,9,111,False,False,9,1.0,,,2
ce04d9e2-a9e7-4377-8007-e4287fb99e88,open,simple,static,8,88,False,False,4,0.5,,,0
812a9e50-25a8-47e3-967c-83dd7ed6efed,movie,simple,static,19,150,True,False,15,0.7895,,,0
b86f9c96-e9c4-468c-bd47-7db0ded84934,finance,simple,real-time,10,76,False,False,10,1.0,,,0
12a0b139-5c78-470a-a200-2765e833212a,finance,simple,real-time,11,216,False,False,9,0.8182,,,0
e7891d6c-12ab-4ed4-85c8-c3388c8121a5,movie,false_premise,static,13,267,False,False,13,1.0,,,0
98597a9c-8c94-4fad-98f5-38a12d4ed243,movie,false_premise,static,22,201,True,True,9,0.4091,22,1.0,0
c79be8a4-547c-41e2-b71c-394f1a5bdc79,finance,simple_w_condition,fast-changing,17,177,False,False,16,0.9412,,,0
4e8ca03c-d0bd-4b04-86de-e9f55a1b3bcb,music,false_premise,static,11,142,False,False,11,1.0,,,0
1b43f36b-9830-4b04-b89a-85b3dfec9213,open,aggregation,static,7,69,True,True,7,1.0,3,0.4286,0
a2b042d7-b2e1-4259-a486-c0512ea6c4f9,sports,false_premise,fast-changing,17,309,False,False,17,1.0,,,0
e76d5149-a32c-4403-8435-97d6e281e7a1,sports,comparison,static,13,88,False,False,13,1.0,,,2
5c5234a3-d684-42ba-8c84-d2cd6ab1567f,sports,simple_w_condition,static,9,195,True,True,9,1.0,1,0.1111,0
ef2ddee1-2f4c-4ea3-8e5c-75f5fe53fcd4,open,multi-hop,static,12,131,False,False,11,0.9167,,,0
7b69b47d-283f-47c7-b4e7-92f4603c89be,sports,set,slow-changing,10,94,True,True,10,1.0,7,0.7,0
cb544c30-5eae-4551-b1d0-75687d20c45a,finance,simple,real-time,16,121,False,False,8,0.5,,,0
d98c1ad5-d140-44a0-bf3e-61266f3eafb5,finance,simple,static,5,103,False,False,5,1.0,,,0
2f81073d-d1d2-4d9c-928f-a9f45b44abb8,sports,set,static,14,128,False,False,9,0.6429,,,0
5d3da391-aacf-495d-a6a9-1964c1ac7999,finance,simple,real-time,10,78,False,False,5,0.5,,,0
2179d4d5-e8e1-4160-9d46-e8ae77980503,open,false_premise,fast-changing,6,94,False,False,4,0.6667,,,0
b10b89b9-a48f-4278-aaa5-9c988a47a603,open,simple_w_condition,static,8,84,True,True,5,0.625,4,0.5,0
19999bed-db37-4869-ab3d-bc5c9c1d1c36,movie,false_premise,static,24,58,False,False,24,1.0,,,2
86f03df1-8123-4710-896d-dbe7f87e34be,finance,aggregation,slow-changing,11,90,False,False,5,0.4545,,,0
ae414195-34bd-415a-b715-77026693ce93,open,aggregation,slow-changing,7,400,False,False,6,0.8571,,,0
ee5bc68d-4b46-48d5-ae9b-b7b559cfb448,finance,simple,real-time,8,49,True,True,7,0.875,7,0.875,0
c2787131-e5b1-4624-a566-9e51399daf6a,finance,false_premise,static,13,83,False,False,10,0.7692,,,0
2264cf70-fed5-4eef-bede-b609bca1fa83,sports,comparison,static,19,130,True,False,18,0.9474,,,0
aaac42f9-d39e-46ae-8492-c862578d9f03,movie,multi-hop,slow-changing,25,400,True,True,17,0.68,13,0.52,4
1477e59a-96bc-42b6-8f26-085e0a28de21,movie,simple,slow-changing,10,73,True,True,9,0.9,7,0.7,0
e8f1aaa5-a870-4031-a05a-dd714fa49dee,open,simple_w_condition,slow-changing,15,60,False,False,7,0.4667,,,0
6fbc6a0b-06f9-4a46-86fa-0da8dd8fd8a7,finance,simple,real-time,11,67,True,True,7,0.6364,1,0.0909,3
73e59934-ac7a-4150-a188-9ba96aa0b75f,music,comparison,static,12,65,True,True,12,1.0,6,0.5,3
e82cb799-a236-400e-99ba-a8d90ca8eff9,open,simple,static,7,20,True,True,5,0.7143,4,0.5714,0
b7eef25b-f230-4e3c-9b75-7b871a81121e,music,simple,static,7,192,True,True,7,1.0,2,0.2857,0
34c602b6-5871-45dc-890c-e9558928eee0,movie,simple,static,7,303,True,True,7,1.0,2,0.2857,3
e6cacb39-b2fc-4585-8410-69bc9b07f216,sports,set,slow-changing,25,221,False,False,25,1.0,,,4
6724efb3-689b-4ac2-819a-426e273b6d97,movie,false_premise,static,21,281,True,False,21,1.0,,,0
057ff5c5-79c7-40e1-a875-565a74e8da95,movie,simple,static,14,85,True,True,14,1.0,3,0.2143,0
443004b5-5745-4b01-bab3-ac0e8b0cc592,music,simple,static,9,89,False,False,9,1.0,,,0
02c16b07-4593-4cbc-aef9-7ad83307ef64,open,comparison,static,10,58,True,True,10,1.0,2,0.2,3
4edc2702-7f25-4150-b4c1-454c72a567e6,movie,set,slow-changing,12,160,False,False,12,1.0,,,2
8c64872e-3f00-4ced-81be-4cbd7ffcf887,music,multi-hop,static,18,246,True,True,17,0.9444,9,0.5,0
5eaf2776-a57e-48a3-b92c-cc29d69727d3,movie,aggregation,slow-changing,7,174,True,False,6,0.8571,,,0
23f1fbae-e528-4bc5-9bb3-23ce18f1f2f4,music,aggregation,slow-changing,16,168,False,False,16,1.0,,,0
0fad8c97-0237-45d4-acb8-5c7135c79f9e,open,aggregation,slow-changing,8,400,True,False,6,0.75,,,0
9c73e34b-dc6f-4c6a-879c-8fbcc85c5488,open,aggregation,slow-changing,9,400,True,True,5,0.5556,4,0.4444,0
b5454bc6-9b16-4fed-bd21-2208cb394354,movie,simple,static,9,84,False,False,8,0.8889,,,2
a3579f2b-061e-443e-9380-4432dcbeadb5,movie,simple,slow-changing,10,80,False,False,6,0.6,,,0
