interaction_id,question_type,domain,retrieved_gold,n_words,t,t_suf,t_sc,top1_stable_streak,top1_changed,named_entity_detected,words_since_first_ne,question_word_type,label,label_sc
5d728c53-bb1f-4bcd-924a-1e5e26738821,simple_w_condition,sports,False,20,18,,17,2,0,1,7,which,,1
5d728c53-bb1f-4bcd-924a-1e5e26738821,simple_w_condition,sports,False,20,19,,17,3,0,1,8,which,,1
5d728c53-bb1f-4bcd-924a-1e5e26738821,simple_w_condition,sports,False,20,20,,17,4,0,1,9,which,,1
7025d79d-3af3-4d54-9561-5e04c0aca271,simple_w_condition,movie,False,13,1,,6,1,0,0,0,what,,0
7025d79d-3af3-4d54-9561-5e04c0aca271,simple_w_condition,movie,False,13,2,,6,1,1,0,0,what,,0
7025d79d-3af3-4d54-9561-5e04c0aca271,simple_w_condition,movie,False,13,3,,6,2,0,0,0,what,,0
7025d79d-3af3-4d54-9561-5e04c0aca271,simple_w_condition,movie,False,13,4,,6,3,0,0,0,what,,0
7025d79d-3af3-4d54-9561-5e04c0aca271,simple_w_condition,movie,False,13,5,,6,1,1,0,0,what,,0
7025d79d-3af3-4d54-9561-5e04c0aca271,simple_w_condition,movie,False,13,6,,6,1,1,0,0,what,,1
7025d79d-3af3-4d54-9561-5e04c0aca271,simple_w_condition,movie,False,13,7,,6,2,0,0,0,what,,1
7025d79d-3af3-4d54-9561-5e04c0aca271,simple_w_condition,movie,False,13,8,,6,3,0,0,0,what,,1
7025d79d-3af3-4d54-9561-5e04c0aca271,simple_w_condition,movie,False,13,9,,6,4,0,1,0,what,,1
7025d79d-3af3-4d54-9561-5e04c0aca271,simple_w_condition,movie,False,13,10,,6,5,0,1,1,what,,1
7025d79d-3af3-4d54-9561-5e04c0aca271,simple_w_condition,movie,False,13,11,,6,6,0,1,2,what,,1
7025d79d-3af3-4d54-9561-5e04c0aca271,simple_w_condition,movie,False,13,12,,6,7,0,1,3,what,,1
7025d79d-3af3-4d54-9561-5e04c0aca271,simple_w_condition,movie,False,13,13,,6,8,0,1,4,what,,1
1015c11e-ebfb-44aa-8dc1-7d8742b2feca,simple_w_condition,sports,True,10,1,1,6,1,0,0,0,what,1,0
1015c11e-ebfb-44aa-8dc1-7d8742b2feca,simple_w_condition,sports,True,10,2,1,6,2,0,0,0,what,1,0
1015c11e-ebfb-44aa-8dc1-7d8742b2feca,simple_w_condition,sports,True,10,3,1,6,3,0,0,0,what,1,0
1015c11e-ebfb-44aa-8dc1-7d8742b2feca,simple_w_condition,sports,True,10,4,1,6,4,0,0,0,what,1,0
1015c11e-ebfb-44aa-8dc1-7d8742b2feca,simple_w_condition,sports,True,10,5,1,6,5,0,0,0,what,1,0
1015c11e-ebfb-44aa-8dc1-7d8742b2feca,simple_w_condition,sports,True,10,6,1,6,1,1,0,0,what,1,1
1015c11e-ebfb-44aa-8dc1-7d8742b2feca,simple_w_condition,sports,True,10,7,1,6,2,0,0,0,what,1,1
1015c11e-ebfb-44aa-8dc1-7d8742b2feca,simple_w_condition,sports,True,10,8,1,6,3,0,0,0,what,1,1
1015c11e-ebfb-44aa-8dc1-7d8742b2feca,simple_w_condition,sports,True,10,9,1,6,4,0,0,0,what,1,1
1015c11e-ebfb-44aa-8dc1-7d8742b2feca,simple_w_condition,sports,True,10,10,1,6,5,0,1,0,what,1,1
4afd82c6-af57-41b2-9848-f0ec9479efd5,simple,movie,True,10,1,1,5,1,0,0,0,other,1,0
4afd82c6-af57-41b2-9848-f0ec9479efd5,simple,movie,True,10,2,1,5,1,1,0,0,other,1,0
4afd82c6-af57-41b2-9848-f0ec9479efd5,simple,movie,True,10,3,1,5,2,0,0,0,other,1,0
4afd82c6-af57-41b2-9848-f0ec9479efd5,simple,movie,True,10,4,1,5,3,0,0,0,other,1,0
4afd82c6-af57-41b2-9848-f0ec9479efd5,simple,movie,True,10,5,1,5,1,1,0,0,other,1,1
4afd82c6-af57-41b2-9848-f0ec9479efd5,simple,movie,True,10,6,1,5,2,0,0,0,other,1,1
4afd82c6-af57-41b2-9848-f0ec9479efd5,simple,movie,True,10,7,1,5,3,0,0,0,other,1,1
4afd82c6-af57-41b2-9848-f0ec9479efd5,simple,movie,True,10,8,1,5,4,0,0,0,other,1,1
4afd82c6-af57-41b2-9848-f0ec9479efd5,simple,movie,True,10,9,1,5,5,0,0,0,other,1,1
4afd82c6-af57-41b2-9848-f0ec9479efd5,simple,movie,True,10,10,1,5,6,0,0,0,other,1,1
2e03317d-d5d0-4814-8bb9-72dee71f5c52,comparison,sports,True,17,1,13,12,1,0,0,0,which,0,0
2e03317d-d5d0-4814-8bb9-72dee71f5c52,comparison,sports,True,17,2,13,12,1,1,0,0,which,0,0
2e03317d-d5d0-4814-8bb9-72dee71f5c52,comparison,sports,True,17,3,13,12,2,0,0,0,which,0,0
2e03317d-d5d0-4814-8bb9-72dee71f5c52,comparison,sports,True,17,4,13,12,3,0,0,0,which,0,0
2e03317d-d5d0-4814-8bb9-72dee71f5c52,comparison,sports,True,17,5,13,12,4,0,0,0,which,0,0
2e03317d-d5d0-4814-8bb9-72dee71f5c52,comparison,sports,True,17,6,13,12,1,1,0,0,which,0,0
2e03317d-d5d0-4814-8bb9-72dee71f5c52,comparison,sports,True,17,7,13,12,2,0,0,0,which,0,0
2e03317d-d5d0-4814-8bb9-72dee71f5c52,comparison,sports,True,17,8,13,12,3,0,0,0,which,0,0
2e03317d-d5d0-4814-8bb9-72dee71f5c52,comparison,sports,True,17,9,13,12,4,0,0,0,which,0,0
2e03317d-d5d0-4814-8bb9-72dee71f5c52,comparison,sports,True,17,10,13,12,5,0,0,0,which,0,0
2e03317d-d5d0-4814-8bb9-72dee71f5c52,comparison,sports,True,17,11,13,12,6,0,1,0,which,0,0
2e03317d-d5d0-4814-8bb9-72dee71f5c52,comparison,sports,True,17,12,13,12,1,1,1,1,which,0,1
2e03317d-d5d0-4814-8bb9-72dee71f5c52,comparison,sports,True,17,13,13,12,2,0,1,2,which,1,1
2e03317d-d5d0-4814-8bb9-72dee71f5c52,comparison,sports,True,17,14,13,12,3,0,1,3,which,1,1
2e03317d-d5d0-4814-8bb9-72dee71f5c52,comparison,sports,True,17,15,13,12,4,0,1,4,which,1,1
2e03317d-d5d0-4814-8bb9-72dee71f5c52,comparison,sports,True,17,16,13,12,5,0,1,5,which,1,1
2e03317d-d5d0-4814-8bb9-72dee71f5c52,comparison,sports,True,17,17,13,12,6,0,1,6,which,1,1
47859020-9974-4c81-a897-96594beca8fb,aggregation,movie,False,11,1,,7,1,0,0,0,how,,0
47859020-9974-4c81-a897-96594beca8fb,aggregation,movie,False,11,2,,7,1,1,0,0,how,,0
47859020-9974-4c81-a897-96594beca8fb,aggregation,movie,False,11,3,,7,1,1,0,0,how,,0
47859020-9974-4c81-a897-96594beca8fb,aggregation,movie,False,11,4,,7,2,0,0,0,how,,0
47859020-9974-4c81-a897-96594beca8fb,aggregation,movie,False,11,5,,7,1,1,0,0,how,,0
47859020-9974-4c81-a897-96594beca8fb,aggregation,movie,False,11,6,,7,1,1,0,0,how,,0
47859020-9974-4c81-a897-96594beca8fb,aggregation,movie,False,11,7,,7,1,1,0,0,how,,1
47859020-9974-4c81-a897-96594beca8fb,aggregation,movie,False,11,8,,7,2,0,0,0,how,,1
47859020-9974-4c81-a897-96594beca8fb,aggregation,movie,False,11,9,,7,3,0,0,0,how,,1
47859020-9974-4c81-a897-96594beca8fb,aggregation,movie,False,11,10,,7,4,0,0,0,how,,1
47859020-9974-4c81-a897-96594beca8fb,aggregation,movie,False,11,11,,7,5,0,1,0,how,,1
4ef3290a-1d97-4c93-a1d2-e57a5822e114,simple,sports,True,9,1,2,1,1,0,0,0,how,0,1
4ef3290a-1d97-4c93-a1d2-e57a5822e114,simple,sports,True,9,2,2,1,2,0,0,0,how,1,1
4ef3290a-1d97-4c93-a1d2-e57a5822e114,simple,sports,True,9,3,2,1,3,0,0,0,how,1,1
4ef3290a-1d97-4c93-a1d2-e57a5822e114,simple,sports,True,9,4,2,1,4,0,0,0,how,1,1
4ef3290a-1d97-4c93-a1d2-e57a5822e114,simple,sports,True,9,5,2,1,5,0,0,0,how,1,1
4ef3290a-1d97-4c93-a1d2-e57a5822e114,simple,sports,True,9,6,2,1,6,0,0,0,how,1,1
4ef3290a-1d97-4c93-a1d2-e57a5822e114,simple,sports,True,9,7,2,1,7,0,0,0,how,1,1
4ef3290a-1d97-4c93-a1d2-e57a5822e114,simple,sports,True,9,8,2,1,8,0,1,0,how,1,1
4ef3290a-1d97-4c93-a1d2-e57a5822e114,simple,sports,True,9,9,2,1,9,0,1,1,how,1,1
2937d471-499c-476d-a15c-ee3bb76c21cc,simple,finance,False,20,1,,18,1,0,0,0,what,,0
2937d471-499c-476d-a15c-ee3bb76c21cc,simple,finance,False,20,2,,18,1,1,0,0,what,,0
2937d471-499c-476d-a15c-ee3bb76c21cc,simple,finance,False,20,3,,18,2,0,0,0,what,,0
2937d471-499c-476d-a15c-ee3bb76c21cc,simple,finance,False,20,4,,18,3,0,0,0,what,,0
2937d471-499c-476d-a15c-ee3bb76c21cc,simple,finance,False,20,5,,18,4,0,0,0,what,,0
2937d471-499c-476d-a15c-ee3bb76c21cc,simple,finance,False,20,6,,18,5,0,0,0,what,,0
2937d471-499c-476d-a15c-ee3bb76c21cc,simple,finance,False,20,7,,18,6,0,0,0,what,,0
2937d471-499c-476d-a15c-ee3bb76c21cc,simple,finance,False,20,8,,18,1,1,0,0,what,,0
2937d471-499c-476d-a15c-ee3bb76c21cc,simple,finance,False,20,9,,18,2,0,0,0,what,,0
2937d471-499c-476d-a15c-ee3bb76c21cc,simple,finance,False,20,10,,18,3,0,1,0,what,,0
2937d471-499c-476d-a15c-ee3bb76c21cc,simple,finance,False,20,11,,18,1,1,1,1,what,,0
2937d471-499c-476d-a15c-ee3bb76c21cc,simple,finance,False,20,12,,18,1,1,1,2,what,,0
2937d471-499c-476d-a15c-ee3bb76c21cc,simple,finance,False,20,13,,18,1,1,1,3,what,,0
2937d471-499c-476d-a15c-ee3bb76c21cc,simple,finance,False,20,14,,18,2,0,1,4,what,,0
2937d471-499c-476d-a15c-ee3bb76c21cc,simple,finance,False,20,15,,18,3,0,1,5,what,,0
2937d471-499c-476d-a15c-ee3bb76c21cc,simple,finance,False,20,16,,18,4,0,1,6,what,,0
2937d471-499c-476d-a15c-ee3bb76c21cc,simple,finance,False,20,17,,18,5,0,1,7,what,,0
2937d471-499c-476d-a15c-ee3bb76c21cc,simple,finance,False,20,18,,18,1,1,1,8,what,,1
2937d471-499c-476d-a15c-ee3bb76c21cc,simple,finance,False,20,19,,18,2,0,1,9,what,,1
2937d471-499c-476d-a15c-ee3bb76c21cc,simple,finance,False,20,20,,18,3,0,1,10,what,,1
9be1e42c-e119-4379-a0b2-aaddc34eb429,aggregation,sports,True,16,1,9,9,1,0,0,0,what,0,0
9be1e42c-e119-4379-a0b2-aaddc34eb429,aggregation,sports,True,16,2,9,9,2,0,0,0,what,0,0
9be1e42c-e119-4379-a0b2-aaddc34eb429,aggregation,sports,True,16,3,9,9,3,0,0,0,what,0,0
9be1e42c-e119-4379-a0b2-aaddc34eb429,aggregation,sports,True,16,4,9,9,1,1,0,0,what,0,0
9be1e42c-e119-4379-a0b2-aaddc34eb429,aggregation,sports,True,16,5,9,9,1,1,0,0,what,0,0
9be1e42c-e119-4379-a0b2-aaddc34eb429,aggregation,sports,True,16,6,9,9,2,0,0,0,what,0,0
9be1e42c-e119-4379-a0b2-aaddc34eb429,aggregation,sports,True,16,7,9,9,3,0,0,0,what,0,0
9be1e42c-e119-4379-a0b2-aaddc34eb429,aggregation,sports,True,16,8,9,9,4,0,0,0,what,0,0
9be1e42c-e119-4379-a0b2-aaddc34eb429,aggregation,sports,True,16,9,9,9,1,1,0,0,what,1,1
9be1e42c-e119-4379-a0b2-aaddc34eb429,aggregation,sports,True,16,10,9,9,2,0,0,0,what,1,1
9be1e42c-e119-4379-a0b2-aaddc34eb429,aggregation,sports,True,16,11,9,9,3,0,1,0,what,1,1
9be1e42c-e119-4379-a0b2-aaddc34eb429,aggregation,sports,True,16,12,9,9,4,0,1,1,what,1,1
9be1e42c-e119-4379-a0b2-aaddc34eb429,aggregation,sports,True,16,13,9,9,5,0,1,2,what,1,1
9be1e42c-e119-4379-a0b2-aaddc34eb429,aggregation,sports,True,16,14,9,9,6,0,1,3,what,1,1
9be1e42c-e119-4379-a0b2-aaddc34eb429,aggregation,sports,True,16,15,9,9,7,0,1,4,what,1,1
9be1e42c-e119-4379-a0b2-aaddc34eb429,aggregation,sports,True,16,16,9,9,8,0,1,5,what,1,1
fa3412c6-4c86-4574-aeb6-66456bc79970,comparison,finance,False,13,1,,11,1,0,0,0,which,,0
fa3412c6-4c86-4574-aeb6-66456bc79970,comparison,finance,False,13,2,,11,2,0,0,0,which,,0
fa3412c6-4c86-4574-aeb6-66456bc79970,comparison,finance,False,13,3,,11,1,1,0,0,which,,0
fa3412c6-4c86-4574-aeb6-66456bc79970,comparison,finance,False,13,4,,11,2,0,0,0,which,,0
fa3412c6-4c86-4574-aeb6-66456bc79970,comparison,finance,False,13,5,,11,3,0,0,0,which,,0
fa3412c6-4c86-4574-aeb6-66456bc79970,comparison,finance,False,13,6,,11,4,0,0,0,which,,0
fa3412c6-4c86-4574-aeb6-66456bc79970,comparison,finance,False,13,7,,11,5,0,0,0,which,,0
fa3412c6-4c86-4574-aeb6-66456bc79970,comparison,finance,False,13,8,,11,6,0,0,0,which,,0
fa3412c6-4c86-4574-aeb6-66456bc79970,comparison,finance,False,13,9,,11,7,0,1,0,which,,0
fa3412c6-4c86-4574-aeb6-66456bc79970,comparison,finance,False,13,10,,11,8,0,1,1,which,,0
fa3412c6-4c86-4574-aeb6-66456bc79970,comparison,finance,False,13,11,,11,1,1,1,2,which,,1
fa3412c6-4c86-4574-aeb6-66456bc79970,comparison,finance,False,13,12,,11,2,0,1,3,which,,1
fa3412c6-4c86-4574-aeb6-66456bc79970,comparison,finance,False,13,13,,11,3,0,1,4,which,,1
17f084f8-5db0-41bf-b9b5-ec81b95e2191,simple,finance,True,5,1,2,4,1,0,0,0,other,0,0
17f084f8-5db0-41bf-b9b5-ec81b95e2191,simple,finance,True,5,2,2,4,1,1,0,0,other,1,0
17f084f8-5db0-41bf-b9b5-ec81b95e2191,simple,finance,True,5,3,2,4,1,1,0,0,other,1,0
17f084f8-5db0-41bf-b9b5-ec81b95e2191,simple,finance,True,5,4,2,4,1,1,0,0,other,1,1
17f084f8-5db0-41bf-b9b5-ec81b95e2191,simple,finance,True,5,5,2,4,2,0,0,0,other,1,1
ef6a5c59-5008-40f1-aeef-849b81701755,post-processing,music,False,16,1,,16,1,0,0,0,what,,0
ef6a5c59-5008-40f1-aeef-849b81701755,post-processing,music,False,16,2,,16,2,0,0,0,what,,0
ef6a5c59-5008-40f1-aeef-849b81701755,post-processing,music,False,16,3,,16,3,0,0,0,what,,0
ef6a5c59-5008-40f1-aeef-849b81701755,post-processing,music,False,16,4,,16,4,0,1,0,what,,0
ef6a5c59-5008-40f1-aeef-849b81701755,post-processing,music,False,16,5,,16,1,1,1,1,what,,0
ef6a5c59-5008-40f1-aeef-849b81701755,post-processing,music,False,16,6,,16,1,1,1,2,what,,0
ef6a5c59-5008-40f1-aeef-849b81701755,post-processing,music,False,16,7,,16,2,0,1,3,what,,0
ef6a5c59-5008-40f1-aeef-849b81701755,post-processing,music,False,16,8,,16,1,1,1,4,what,,0
ef6a5c59-5008-40f1-aeef-849b81701755,post-processing,music,False,16,9,,16,1,1,1,5,what,,0
ef6a5c59-5008-40f1-aeef-849b81701755,post-processing,music,False,16,10,,16,2,0,1,6,what,,0
ef6a5c59-5008-40f1-aeef-849b81701755,post-processing,music,False,16,11,,16,1,1,1,7,what,,0
ef6a5c59-5008-40f1-aeef-849b81701755,post-processing,music,False,16,12,,16,2,0,1,8,what,,0
ef6a5c59-5008-40f1-aeef-849b81701755,post-processing,music,False,16,13,,16,3,0,1,9,what,,0
ef6a5c59-5008-40f1-aeef-849b81701755,post-processing,music,False,16,14,,16,4,0,1,10,what,,0
ef6a5c59-5008-40f1-aeef-849b81701755,post-processing,music,False,16,15,,16,1,1,1,11,what,,0
ef6a5c59-5008-40f1-aeef-849b81701755,post-processing,music,False,16,16,,16,1,1,1,12,what,,1
6c8083ab-3c18-4ca0-8f42-a397ac9b4476,simple_w_condition,finance,False,15,1,,15,1,0,0,0,what,,0
6c8083ab-3c18-4ca0-8f42-a397ac9b4476,simple_w_condition,finance,False,15,2,,15,2,0,0,0,what,,0
6c8083ab-3c18-4ca0-8f42-a397ac9b4476,simple_w_condition,finance,False,15,3,,15,3,0,0,0,what,,0
6c8083ab-3c18-4ca0-8f42-a397ac9b4476,simple_w_condition,finance,False,15,4,,15,1,1,0,0,what,,0
6c8083ab-3c18-4ca0-8f42-a397ac9b4476,simple_w_condition,finance,False,15,5,,15,2,0,0,0,what,,0
6c8083ab-3c18-4ca0-8f42-a397ac9b4476,simple_w_condition,finance,False,15,6,,15,3,0,0,0,what,,0
6c8083ab-3c18-4ca0-8f42-a397ac9b4476,simple_w_condition,finance,False,15,7,,15,1,1,0,0,what,,0
6c8083ab-3c18-4ca0-8f42-a397ac9b4476,simple_w_condition,finance,False,15,8,,15,2,0,0,0,what,,0
6c8083ab-3c18-4ca0-8f42-a397ac9b4476,simple_w_condition,finance,False,15,9,,15,3,0,0,0,what,,0
6c8083ab-3c18-4ca0-8f42-a397ac9b4476,simple_w_condition,finance,False,15,10,,15,4,0,0,0,what,,0
6c8083ab-3c18-4ca0-8f42-a397ac9b4476,simple_w_condition,finance,False,15,11,,15,5,0,0,0,what,,0
6c8083ab-3c18-4ca0-8f42-a397ac9b4476,simple_w_condition,finance,False,15,12,,15,6,0,0,0,what,,0
6c8083ab-3c18-4ca0-8f42-a397ac9b4476,simple_w_condition,finance,False,15,13,,15,1,1,0,0,what,,0
6c8083ab-3c18-4ca0-8f42-a397ac9b4476,simple_w_condition,finance,False,15,14,,15,2,0,0,0,what,,0
6c8083ab-3c18-4ca0-8f42-a397ac9b4476,simple_w_condition,finance,False,15,15,,15,1,1,0,0,what,,1
0281ab0c-116c-4f79-a46b-41f978ef0f17,set,music,False,9,1,,4,1,0,0,0,other,,0
0281ab0c-116c-4f79-a46b-41f978ef0f17,set,music,False,9,2,,4,1,1,0,0,other,,0
0281ab0c-116c-4f79-a46b-41f978ef0f17,set,music,False,9,3,,4,2,0,0,0,other,,0
0281ab0c-116c-4f79-a46b-41f978ef0f17,set,music,False,9,4,,4,1,1,0,0,other,,1
0281ab0c-116c-4f79-a46b-41f978ef0f17,set,music,False,9,5,,4,2,0,0,0,other,,1
0281ab0c-116c-4f79-a46b-41f978ef0f17,set,music,False,9,6,,4,3,0,0,0,other,,1
0281ab0c-116c-4f79-a46b-41f978ef0f17,set,music,False,9,7,,4,4,0,0,0,other,,1
0281ab0c-116c-4f79-a46b-41f978ef0f17,set,music,False,9,8,,4,5,0,0,0,other,,1
0281ab0c-116c-4f79-a46b-41f978ef0f17,set,music,False,9,9,,4,6,0,0,0,other,,1
fadc8994-65cb-4929-8599-7f7b7b220844,set,music,False,10,1,,4,1,0,0,0,who,,0
fadc8994-65cb-4929-8599-7f7b7b220844,set,music,False,10,2,,4,1,1,0,0,who,,0
fadc8994-65cb-4929-8599-7f7b7b220844,set,music,False,10,3,,4,2,0,0,0,who,,0
fadc8994-65cb-4929-8599-7f7b7b220844,set,music,False,10,4,,4,1,1,0,0,who,,1
fadc8994-65cb-4929-8599-7f7b7b220844,set,music,False,10,5,,4,2,0,0,0,who,,1
fadc8994-65cb-4929-8599-7f7b7b220844,set,music,False,10,6,,4,3,0,0,0,who,,1
fadc8994-65cb-4929-8599-7f7b7b220844,set,music,False,10,7,,4,4,0,0,0,who,,1
fadc8994-65cb-4929-8599-7f7b7b220844,set,music,False,10,8,,4,5,0,0,0,who,,1
fadc8994-65cb-4929-8599-7f7b7b220844,set,music,False,10,9,,4,6,0,0,0,who,,1
fadc8994-65cb-4929-8599-7f7b7b220844,set,music,False,10,10,,4,7,0,0,0,who,,1
508a207a-f44d-4d4d-b875-4615878d250d,aggregation,sports,True,15,1,1,2,1,0,0,0,how,1,0
508a207a-f44d-4d4d-b875-4615878d250d,aggregation,sports,True,15,2,1,2,1,1,0,0,how,1,1
508a207a-f44d-4d4d-b875-4615878d250d,aggregation,sports,True,15,3,1,2,2,0,0,0,how,1,1
508a207a-f44d-4d4d-b875-4615878d250d,aggregation,sports,True,15,4,1,2,3,0,0,0,how,1,1
508a207a-f44d-4d4d-b875-4615878d250d,aggregation,sports,True,15,5,1,2,4,0,1,0,how,1,1
508a207a-f44d-4d4d-b875-4615878d250d,aggregation,sports,True,15,6,1,2,5,0,1,1,how,1,1
508a207a-f44d-4d4d-b875-4615878d250d,aggregation,sports,True,15,7,1,2,6,0,1,2,how,1,1
508a207a-f44d-4d4d-b875-4615878d250d,aggregation,sports,True,15,8,1,2,7,0,1,3,how,1,1
508a207a-f44d-4d4d-b875-4615878d250d,aggregation,sports,True,15,9,1,2,8,0,1,4,how,1,1
508a207a-f44d-4d4d-b875-4615878d250d,aggregation,sports,True,15,10,1,2,9,0,1,5,how,1,1
508a207a-f44d-4d4d-b875-4615878d250d,aggregation,sports,True,15,11,1,2,10,0,1,6,how,1,1
508a207a-f44d-4d4d-b875-4615878d250d,aggregation,sports,True,15,12,1,2,11,0,1,7,how,1,1
508a207a-f44d-4d4d-b875-4615878d250d,aggregation,sports,True,15,13,1,2,12,0,1,8,how,1,1
508a207a-f44d-4d4d-b875-4615878d250d,aggregation,sports,True,15,14,1,2,13,0,1,9,how,1,1
508a207a-f44d-4d4d-b875-4615878d250d,aggregation,sports,True,15,15,1,2,14,0,1,10,how,1,1
8e71ea4f-0b1e-4560-a05e-69b322d96f49,aggregation,open,False,8,1,,1,1,0,0,0,how,,1
8e71ea4f-0b1e-4560-a05e-69b322d96f49,aggregation,open,False,8,2,,1,2,0,0,0,how,,1
8e71ea4f-0b1e-4560-a05e-69b322d96f49,aggregation,open,False,8,3,,1,3,0,0,0,how,,1
8e71ea4f-0b1e-4560-a05e-69b322d96f49,aggregation,open,False,8,4,,1,4,0,0,0,how,,1
8e71ea4f-0b1e-4560-a05e-69b322d96f49,aggregation,open,False,8,5,,1,5,0,0,0,how,,1
8e71ea4f-0b1e-4560-a05e-69b322d96f49,aggregation,open,False,8,6,,1,6,0,0,0,how,,1
8e71ea4f-0b1e-4560-a05e-69b322d96f49,aggregation,open,False,8,7,,1,7,0,0,0,how,,1
8e71ea4f-0b1e-4560-a05e-69b322d96f49,aggregation,open,False,8,8,,1,8,0,0,0,how,,1
ff7d4fd0-dccb-4d5c-8ad4-01c1187a324c,aggregation,open,False,11,1,,9,1,0,0,0,how,,0
ff7d4fd0-dccb-4d5c-8ad4-01c1187a324c,aggregation,open,False,11,2,,9,2,0,0,0,how,,0
ff7d4fd0-dccb-4d5c-8ad4-01c1187a324c,aggregation,open,False,11,3,,9,1,1,0,0,how,,0
ff7d4fd0-dccb-4d5c-8ad4-01c1187a324c,aggregation,open,False,11,4,,9,2,0,0,0,how,,0
ff7d4fd0-dccb-4d5c-8ad4-01c1187a324c,aggregation,open,False,11,5,,9,3,0,0,0,how,,0
ff7d4fd0-dccb-4d5c-8ad4-01c1187a324c,aggregation,open,False,11,6,,9,4,0,1,0,how,,0
ff7d4fd0-dccb-4d5c-8ad4-01c1187a324c,aggregation,open,False,11,7,,9,5,0,1,1,how,,0
ff7d4fd0-dccb-4d5c-8ad4-01c1187a324c,aggregation,open,False,11,8,,9,6,0,1,2,how,,0
ff7d4fd0-dccb-4d5c-8ad4-01c1187a324c,aggregation,open,False,11,9,,9,1,1,1,3,how,,1
ff7d4fd0-dccb-4d5c-8ad4-01c1187a324c,aggregation,open,False,11,10,,9,2,0,1,4,how,,1
ff7d4fd0-dccb-4d5c-8ad4-01c1187a324c,aggregation,open,False,11,11,,9,3,0,1,5,how,,1
58c1d9cb-83b5-46fa-a6a1-82b82b9b50de,simple_w_condition,movie,False,17,1,,11,1,0,0,0,other,,0
58c1d9cb-83b5-46fa-a6a1-82b82b9b50de,simple_w_condition,movie,False,17,2,,11,1,1,1,0,other,,0
58c1d9cb-83b5-46fa-a6a1-82b82b9b50de,simple_w_condition,movie,False,17,3,,11,2,0,1,1,other,,0
58c1d9cb-83b5-46fa-a6a1-82b82b9b50de,simple_w_condition,movie,False,17,4,,11,3,0,1,2,other,,0
58c1d9cb-83b5-46fa-a6a1-82b82b9b50de,simple_w_condition,movie,False,17,5,,11,4,0,1,3,other,,0
58c1d9cb-83b5-46fa-a6a1-82b82b9b50de,simple_w_condition,movie,False,17,6,,11,5,0,1,4,other,,0
58c1d9cb-83b5-46fa-a6a1-82b82b9b50de,simple_w_condition,movie,False,17,7,,11,1,1,1,5,other,,0
58c1d9cb-83b5-46fa-a6a1-82b82b9b50de,simple_w_condition,movie,False,17,8,,11,2,0,1,6,other,,0
58c1d9cb-83b5-46fa-a6a1-82b82b9b50de,simple_w_condition,movie,False,17,9,,11,3,0,1,7,other,,0
58c1d9cb-83b5-46fa-a6a1-82b82b9b50de,simple_w_condition,movie,False,17,10,,11,1,1,1,8,other,,0
58c1d9cb-83b5-46fa-a6a1-82b82b9b50de,simple_w_condition,movie,False,17,11,,11,1,1,1,9,other,,1
58c1d9cb-83b5-46fa-a6a1-82b82b9b50de,simple_w_condition,movie,False,17,12,,11,2,0,1,10,other,,1
58c1d9cb-83b5-46fa-a6a1-82b82b9b50de,simple_w_condition,movie,False,17,13,,11,3,0,1,11,other,,1
58c1d9cb-83b5-46fa-a6a1-82b82b9b50de,simple_w_condition,movie,False,17,14,,11,4,0,1,12,other,,1
58c1d9cb-83b5-46fa-a6a1-82b82b9b50de,simple_w_condition,movie,False,17,15,,11,5,0,1,13,other,,1
58c1d9cb-83b5-46fa-a6a1-82b82b9b50de,simple_w_condition,movie,False,17,16,,11,6,0,1,14,other,,1
58c1d9cb-83b5-46fa-a6a1-82b82b9b50de,simple_w_condition,movie,False,17,17,,11,7,0,1,15,other,,1
085d8971-5d3a-4d23-bb24-ad9557109dcf,set,finance,False,9,1,,4,1,0,0,0,what,,0
085d8971-5d3a-4d23-bb24-ad9557109dcf,set,finance,False,9,2,,4,2,0,0,0,what,,0
085d8971-5d3a-4d23-bb24-ad9557109dcf,set,finance,False,9,3,,4,1,1,0,0,what,,0
085d8971-5d3a-4d23-bb24-ad9557109dcf,set,finance,False,9,4,,4,1,1,0,0,what,,1
085d8971-5d3a-4d23-bb24-ad9557109dcf,set,finance,False,9,5,,4,2,0,0,0,what,,1
085d8971-5d3a-4d23-bb24-ad9557109dcf,set,finance,False,9,6,,4,3,0,0,0,what,,1
085d8971-5d3a-4d23-bb24-ad9557109dcf,set,finance,False,9,7,,4,4,0,0,0,what,,1
085d8971-5d3a-4d23-bb24-ad9557109dcf,set,finance,False,9,8,,4,5,0,1,0,what,,1
085d8971-5d3a-4d23-bb24-ad9557109dcf,set,finance,False,9,9,,4,6,0,1,1,what,,1
639d2cc0-99d6-4346-ac63-e963568d80f4,aggregation,sports,True,7,1,5,2,1,0,0,0,how,0,0
639d2cc0-99d6-4346-ac63-e963568d80f4,aggregation,sports,True,7,2,5,2,1,1,0,0,how,0,1
639d2cc0-99d6-4346-ac63-e963568d80f4,aggregation,sports,True,7,3,5,2,2,0,0,0,how,0,1
639d2cc0-99d6-4346-ac63-e963568d80f4,aggregation,sports,True,7,4,5,2,3,0,0,0,how,0,1
639d2cc0-99d6-4346-ac63-e963568d80f4,aggregation,sports,True,7,5,5,2,4,0,0,0,how,1,1
